timestamp,response_time,defense_type,period,effectiveness,description
365.28,875.781466883224,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.34,920.754552932759,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.4,951.7260344047677,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.46,343.0390130077217,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.52,1027.4688190903407,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.58,706.3363244512764,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.64,423.8247320770544,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.7,1063.9459151397245,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.76,768.9683050460793,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.82,878.3935789771804,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.88,884.511030098118,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
365.94,860.4224926341883,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.0,819.7597139014026,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.06,623.9112036310761,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.12,1083.0271949827593,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.18,656.2483974135546,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.24,634.6298076586651,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.3,919.9034877935727,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.36,890.894110554716,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.41999999999996,968.662388652082,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.47999999999996,878.092662217043,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.53999999999996,831.4255903828426,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.59999999999997,821.8214370466078,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.65999999999997,592.1600570017093,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.71999999999997,564.0185249734349,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.78,837.987593316314,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.84,679.2263266131283,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.9,817.4659002426868,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
366.96,857.3021098579848,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.02,532.626415565122,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.08,695.0471400913755,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.14,647.1460690962798,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.2,810.0138394707911,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.26,873.0487313174735,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.32,901.1329672090725,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.38,851.0318562625928,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.44,760.7498596258818,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.5,794.8326052645382,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.56,664.053769174809,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.62,618.16732494443,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.68,780.3177910161905,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.74,872.874926745393,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.8,861.8671159035077,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.86,784.7389901039027,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.91999999999996,721.9287399968999,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
367.97999999999996,757.8337548513042,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.03999999999996,975.482430852378,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.09999999999997,799.4284219461106,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.15999999999997,643.560621810858,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.21999999999997,759.6135855497198,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.28,1011.6758108987933,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.34,886.6511570585568,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.4,928.8550400383315,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.46,690.1407766518472,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.52,1105.5364837339284,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.58,854.4012111148177,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.64,741.2119682194866,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.7,1064.037014884413,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.76,902.3229971727249,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.82,730.536467304441,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.88,627.8806906273192,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
368.94,995.1122408299659,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.0,879.561427285262,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.06,980.8484859723777,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.12,649.4622814317327,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.18,609.4904201221709,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.24,805.8362393536751,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.3,639.6877699742381,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.36,1011.6179776288279,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.41999999999996,931.932192297988,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.47999999999996,835.7449967578854,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.53999999999996,825.543056025676,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.59999999999997,785.6491689673715,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.65999999999997,829.1674153596824,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.71999999999997,821.6398021084259,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.78,800.402776128004,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.84,590.8714550009126,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.9,508.4855684323868,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
369.96,839.4310586846597,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.02,567.1843563224561,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.08,909.3492441557809,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.14,1128.894778856255,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.2,836.6257999505253,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.26,758.6174419450729,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.32,767.0430818081738,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.38,744.2717357729152,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.44,742.4025774633052,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.5,680.2933345283338,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.56,815.3979205300614,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.62,620.7547189712197,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.68,538.4451491949769,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.74,652.0865771346196,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.8,962.5463687947312,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.86,609.3470875379267,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.91999999999996,966.0271179176459,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
370.97999999999996,806.9712483841593,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.03999999999996,911.028364582983,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.09999999999997,885.9212643272382,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.15999999999997,955.2085155614834,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.21999999999997,814.5973792257215,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.28,691.0305486709237,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.34,1086.6860634925974,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.4,941.9266108385418,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.46,712.8035868450694,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.52,1160.8954962967275,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.58,610.7620201851355,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.64,657.0113841744737,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.7,909.1804112744869,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.76,984.4116828873516,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.82,688.5042883197444,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.88,594.4598927738057,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
371.94,634.7996322829963,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.0,872.309223021583,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.06,802.7484192104532,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.12,727.4400392386826,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.18,1068.2003392359377,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.24,829.8009048346192,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.3,988.4540429799131,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.36,551.536894668706,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.41999999999996,983.8226202819261,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.47999999999996,821.3368260381143,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.53999999999996,857.341115299671,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.59999999999997,817.6467973177658,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.65999999999997,930.1618464403905,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.71999999999997,764.393399045941,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
372.78,862.4879081036768,rate_limiting,attack_no_defense,0.85,Request rate limiting per client
